year;month;day;order;country;session ID;page 1 (main category);page 2 (clothing model);colour;location;model photography;price;price 2;page
2008;4;5;9;29;1568;1;A12;2;4;1;38;2;1
2008;4;5;10;29;1568;1;A4;3;2;2;38;2;1
2008;4;5;11;29;1568;1;A31;6;5;2;62;1;2
2008;4;5;12;29;1568;2;B16;12;6;1;52;1;1
2008;4;5;13;29;1568;4;P48;9;4;2;33;2;3
2008;4;5;14;29;1568;4;P51;9;5;1;28;2;3
2008;4;5;15;29;1568;4;P57;4;1;1;43;1;4
2008;4;5;16;29;1568;1;A31;6;5;2;62;1;2
2008;4;5;17;29;1568;4;P1;3;1;1;38;1;1
2008;4;5;18;29;1568;1;A30;6;4;1;38;2;2
2008;4;5;19;29;1568;3;C13;9;5;1;48;1;1
2008;4;5;1;29;1569;4;P17;2;6;2;38;1;1
2008;4;5;2;29;1569;1;A15;14;5;2;33;2;1
2008;4;5;3;29;1569;1;A38;6;1;1;62;1;3
2008;4;5;4;29;1569;1;A39;4;1;1;38;2;3
2008;4;5;5;29;1569;1;A37;2;1;1;62;1;3
2008;4;5;6;29;1569;2;B15;9;5;1;38;2;1
2008;4;5;7;29;1569;2;B19;13;1;1;38;2;2
2008;4;5;1;9;1570;1;A4;3;2;2;38;2;1
2008;4;5;2;9;1570;2;B4;10;2;1;52;1;1
2008;4;5;3;9;1570;2;B7;6;3;1;38;2;1
2008;4;5;4;9;1570;2;B7;6;3;1;38;2;1
2008;4;5;5;9;1570;2;B17;6;6;2;38;2;1
2008;4;5;6;9;1570;2;B21;12;1;1;67;1;2
2008;4;5;7;9;1570;2;B32;6;5;1;38;2;2
2008;4;5;8;9;1570;2;B33;6;5;2;33;2;2
2008;4;5;9;9;1570;2;B29;2;4;1;62;1;2
2008;4;5;10;9;1570;3;C3;6;1;2;23;2;1
2008;4;5;11;9;1570;3;C4;4;2;1;48;1;1
2008;4;5;12;9;1570;3;C24;12;2;1;33;2;2
2008;4;5;13;9;1570;3;C21;14;1;1;57;1;2
2008;4;5;14;9;1570;3;C39;6;1;1;77;1;3
2008;4;5;15;9;1570;3;C41;13;2;1;28;2;3
2008;4;5;16;9;1570;3;C54;14;6;1;57;1;3
2008;4;5;17;9;1570;3;C48;6;4;1;28;2;3
2008;4;5;1;29;1571;2;B23;7;2;1;38;2;2
2008;4;5;2;29;1571;1;A15;14;5;2;33;2;1
2008;4;5;1;29;1572;1;A41;4;2;1;43;2;3
2008;4;5;2;29;1572;1;A40;4;2;2;38;2;3
2008;4;5;3;29;1572;1;A39;4;1;1;38;2;3
2008;4;5;4;29;1572;1;A34;2;6;1;38;2;2
2008;4;5;5;29;1572;1;A33;1;5;1;38;2;2
2008;4;5;6;29;1572;1;A32;2;5;1;38;2;2
2008;4;5;7;29;1572;1;A31;6;5;2;62;1;2
2008;4;5;8;29;1572;1;A30;6;4;1;38;2;2
2008;4;5;9;29;1572;3;C2;12;1;1;43;1;1
2008;4;5;10;29;1572;3;C3;6;1;2;23;2;1
2008;4;5;11;29;1572;3;C6;6;2;1;33;2;1
2008;4;5;12;29;1572;3;C19;12;1;1;48;1;2
2008;4;5;13;29;1572;3;C24;12;2;1;33;2;2
2008;4;5;14;29;1572;3;C40;14;2;2;28;2;3
2008;4;5;15;29;1572;1;A4;3;2;2;38;2;1
2008;4;5;16;29;1572;1;A1;8;1;1;28;2;1
2008;4;5;17;29;1572;4;P1;3;1;1;38;1;1
2008;4;5;18;29;1572;4;P3;2;1;1;48;1;1
2008;4;5;19;29;1572;4;P49;14;5;1;33;2;3
2008;4;5;20;29;1572;4;P42;6;2;2;28;2;3
2008;4;5;21;29;1572;1;A14;3;5;1;60;1;1
2008;4;5;22;29;1572;2;B11;2;4;1;43;2;1
2008;4;5;23;29;1572;2;B16;12;6;1;52;1;1
2008;4;5;24;29;1572;2;B17;6;6;2;38;2;1
2008;4;5;1;29;1573;1;A32;2;5;1;38;2;2
2008;4;5;2;29;1573;1;A21;1;1;1;62;1;2
2008;4;5;3;29;1573;1;A6;3;2;1;43;2;1
2008;4;5;4;29;1573;1;A5;3;2;1;43;2;1
2008;4;5;5;29;1573;1;A32;2;5;1;38;2;2
2008;4;5;1;29;1574;2;B10;2;4;1;67;1;1
2008;4;5;2;29;1574;2;B1;4;1;1;57;1;1
2008;4;5;3;29;1574;2;B4;10;2;1;52;1;1
2008;4;5;4;29;1574;2;B12;2;4;1;38;2;1
2008;4;5;5;29;1574;2;B15;9;5;1;38;2;1
2008;4;5;6;29;1574;2;B3;12;1;1;52;1;1
2008;4;5;7;29;1574;2;B16;12;6;1;52;1;1
2008;4;5;8;29;1574;2;B17;6;6;2;38;2;1
2008;4;5;9;29;1574;2;B5;14;2;2;52;1;1
2008;4;5;10;29;1574;2;B11;2;4;1;43;2;1
2008;4;5;11;29;1574;4;P16;7;6;1;33;2;1
2008;4;5;12;29;1574;4;P33;9;5;1;43;1;2
2008;4;5;13;29;1574;4;P16;7;6;1;33;2;1
2008;4;5;14;29;1574;4;P10;4;4;2;65;1;1
2008;4;5;15;29;1574;2;B32;6;5;1;38;2;2
2008;4;5;16;29;1574;2;B31;9;5;1;57;1;2
2008;4;5;17;29;1574;2;B27;2;3;1;57;1;2
2008;4;5;18;29;1574;2;B23;7;2;1;38;2;2
2008;4;5;19;29;1574;4;P16;7;6;1;33;2;1
2008;4;5;20;29;1574;4;P16;7;6;1;33;2;1
2008;4;5;21;29;1574;4;P1;3;1;1;38;1;1
2008;4;5;22;29;1574;4;P2;3;1;1;28;2;1
2008;4;5;23;29;1574;4;P3;2;1;1;48;1;1
2008;4;5;24;29;1574;4;P5;3;2;1;23;2;1
2008;4;5;25;29;1574;4;P15;4;5;2;38;1;1
2008;4;5;26;29;1574;4;P20;7;1;1;23;2;2
2008;4;5;27;29;1574;4;P25;2;3;2;43;1;2
2008;4;5;28;29;1574;4;P51;9;5;1;28;2;3
2008;4;5;29;29;1574;4;P65;9;4;2;43;1;4
2008;4;5;30;29;1574;4;P70;6;6;2;38;1;4
2008;4;5;31;29;1574;4;P82;6;4;2;48;1;5
2008;4;5;32;29;1574;4;P78;14;2;2;48;1;5
2008;4;5;33;29;1574;4;P77;7;2;1;43;1;5
2008;4;5;34;29;1574;4;P4;4;2;1;38;1;1
2008;4;5;35;29;1574;4;P1;3;1;1;38;1;1
2008;4;5;1;29;1575;1;A3;3;1;1;72;1;1
2008;4;5;2;29;1575;1;A5;3;2;1;43;2;1
2008;4;5;3;29;1575;1;A9;3;3;1;82;1;1
2008;4;5;4;29;1575;1;A13;1;5;1;28;2;1
2008;4;5;5;29;1575;1;A15;14;5;2;33;2;1
2008;4;5;6;29;1575;1;A21;1;1;1;62;1;2
2008;4;5;7;29;1575;1;A22;4;2;1;62;1;2
2008;4;5;8;29;1575;1;A32;2;5;1;38;2;2
2008;4;5;1;29;1576;1;A21;1;1;1;62;1;2
2008;4;5;2;29;1576;1;A41;4;2;1;43;2;3
2008;4;5;3;29;1576;1;A3;3;1;1;72;1;1
2008;4;5;4;29;1576;4;P4;4;2;1;38;1;1
2008;4;5;5;29;1576;3;C56;6;1;2;57;1;4
2008;4;5;6;29;1576;3;C56;6;1;2;57;1;4
2008;4;5;7;29;1576;3;C4;4;2;1;48;1;1
2008;4;5;8;29;1576;3;C26;14;3;1;28;2;2
2008;4;5;9;29;1576;3;C44;14;3;1;55;1;3
2008;4;5;10;29;1576;3;C9;6;3;1;48;1;1
2008;4;5;11;29;1576;4;P47;14;4;1;28;2;3
2008;4;5;12;29;1576;4;P47;14;4;1;28;2;3
2008;4;5;1;29;1577;3;C14;9;5;1;23;2;1
2008;4;5;2;29;1577;3;C1;4;1;2;28;2;1
2008;4;5;3;29;1577;3;C38;13;1;1;38;2;3
2008;4;5;4;29;1577;1;A4;3;2;2;38;2;1
2008;4;5;5;29;1577;1;A29;2;4;1;60;1;2
2008;4;5;6;29;1577;1;A40;4;2;2;38;2;3
2008;4;5;1;29;1578;2;B12;2;4;1;38;2;1
2008;4;5;2;29;1578;2;B14;2;5;1;62;1;1
2008;4;5;1;29;1579;2;B13;12;5;2;62;1;1
2008;4;5;2;29;1579;1;A4;3;2;2;38;2;1
2008;4;5;3;29;1579;1;A23;6;2;2;33;2;2
2008;4;5;4;29;1579;1;A29;2;4;1;60;1;2
2008;4;5;5;29;1579;1;A34;2;6;1;38;2;2
2008;4;5;6;29;1579;3;C19;12;1;1;48;1;2
2008;4;5;1;29;1580;2;B26;13;3;1;57;1;2
2008;4;5;2;29;1580;2;B27;2;3;1;57;1;2
2008;4;5;3;29;1580;2;B27;2;3;1;57;1;2
2008;4;5;4;29;1580;2;B27;2;3;1;57;1;2
2008;4;5;1;29;1581;4;P50;6;5;2;33;2;3
2008;4;5;2;29;1581;3;C3;6;1;2;23;2;1
2008;4;5;3;29;1581;3;C31;12;5;1;33;2;2
2008;4;5;4;29;1581;3;C49;4;5;2;26;2;3
2008;4;5;5;29;1581;3;C51;6;5;1;20;2;3
2008;4;5;6;29;1581;3;C42;7;2;1;28;2;3
2008;4;5;1;29;1582;3;C54;14;6;1;57;1;3
2008;4;5;2;29;1582;3;C36;14;6;1;43;1;2
2008;4;5;3;29;1582;4;P6;2;2;1;43;1;1
2008;4;5;4;29;1582;4;P1;3;1;1;38;1;1
2008;4;5;5;29;1582;4;P14;2;5;2;38;1;1
2008;4;5;6;29;1582;4;P37;2;1;1;43;1;3
2008;4;5;7;29;1582;4;P69;9;5;1;43;1;4
2008;4;5;8;29;1582;4;P70;6;6;2;38;1;4
2008;4;5;9;29;1582;4;P72;14;6;1;33;2;4
2008;4;5;10;29;1582;4;P78;14;2;2;48;1;5
2008;4;5;11;29;1582;4;P82;6;4;2;48;1;5
2008;4;5;12;29;1582;4;P80;7;3;1;28;2;5
2008;4;5;13;29;1582;4;P76;2;2;2;43;1;5
2008;4;5;14;29;1582;4;P81;4;3;2;43;1;5
2008;4;5;15;29;1582;1;A7;3;3;1;43;2;1
2008;4;5;1;29;1583;1;A11;3;4;1;62;1;1
2008;4;5;2;29;1583;1;A18;4;6;1;38;2;1
2008;4;5;3;29;1583;1;A9;3;3;1;82;1;1
2008;4;5;4;29;1583;1;A1;8;1;1;28;2;1
2008;4;5;5;29;1583;3;C8;2;3;2;48;1;1
2008;4;5;6;29;1583;3;C6;6;2;1;33;2;1
2008;4;5;7;29;1583;1;A21;1;1;1;62;1;2
2008;4;5;8;29;1583;1;A21;1;1;1;62;1;2
2008;4;5;9;29;1583;1;A32;2;5;1;38;2;2
2008;4;5;10;29;1583;2;B1;4;1;1;57;1;1
2008;4;5;11;29;1583;2;B27;2;3;1;57;1;2
2008;4;5;1;29;1584;1;A13;1;5;1;28;2;1
2008;4;5;2;29;1584;1;A16;1;6;1;33;2;1
2008;4;5;3;29;1584;1;A18;4;6;1;38;2;1
2008;4;5;1;29;1585;1;A16;1;6;1;33;2;1
2008;4;5;1;29;1586;2;B31;9;5;1;57;1;2
2008;4;5;1;29;1587;1;A1;8;1;1;28;2;1
2008;4;5;2;29;1587;1;A2;3;1;1;43;2;1
2008;4;5;3;29;1587;1;A7;3;3;1;43;2;1
2008;4;5;4;29;1587;1;A9;3;3;1;82;1;1
2008;4;5;5;29;1587;1;A11;3;4;1;62;1;1
2008;4;5;6;29;1587;1;A6;3;2;1;43;2;1
2008;4;5;7;29;1587;4;P1;3;1;1;38;1;1
2008;4;5;1;29;1588;3;C8;2;3;2;48;1;1
2008;4;5;1;29;1589;1;A1;8;1;1;28;2;1
2008;4;5;2;29;1589;1;A1;8;1;1;28;2;1
2008;4;5;3;29;1589;1;A2;3;1;1;43;2;1
2008;4;5;4;29;1589;1;A13;1;5;1;28;2;1
2008;4;5;5;29;1589;1;A11;3;4;1;62;1;1
2008;4;5;6;29;1589;1;A17;2;6;1;62;1;1
2008;4;5;7;29;1589;2;B4;10;2;1;52;1;1
2008;4;5;8;29;1589;3;C5;11;2;1;48;1;1
2008;4;5;9;29;1589;3;C10;9;4;2;28;2;1
2008;4;5;10;29;1589;4;P1;3;1;1;38;1;1
2008;4;5;11;29;1589;4;P3;2;1;1;48;1;1
2008;4;5;12;29;1589;4;P5;3;2;1;23;2;1
2008;4;5;1;29;1590;2;B13;12;5;2;62;1;1
2008;4;5;2;29;1590;2;B13;12;5;2;62;1;1
2008;4;5;1;29;1591;3;C2;12;1;1;43;1;1
2008;4;5;2;29;1591;2;B5;14;2;2;52;1;1
2008;4;5;3;29;1591;2;B11;2;4;1;43;2;1
2008;4;5;4;29;1591;2;B15;9;5;1;38;2;1
2008;4;5;5;29;1591;2;B15;9;5;1;38;2;1
2008;4;5;6;29;1591;2;B15;9;5;1;38;2;1
2008;4;5;1;29;1592;1;A2;3;1;1;43;2;1
2008;4;5;2;29;1592;1;A6;3;2;1;43;2;1
2008;4;5;3;29;1592;1;A7;3;3;1;43;2;1
2008;4;5;4;29;1592;1;A8;3;3;1;62;1;1
2008;4;5;5;29;1592;1;A10;3;4;1;38;2;1
2008;4;5;6;29;1592;1;A3;3;1;1;72;1;1
2008;4;5;7;29;1592;1;A14;3;5;1;60;1;1
2008;4;5;8;29;1592;1;A2;3;1;1;43;2;1
2008;4;5;9;29;1592;1;A10;3;4;1;38;2;1
2008;4;5;10;29;1592;1;A11;3;4;1;62;1;1
2008;4;5;11;29;1592;1;A5;3;2;1;43;2;1
2008;4;5;12;29;1592;1;A6;3;2;1;43;2;1
2008;4;5;13;29;1592;2;B2;3;1;2;57;1;1
2008;4;5;1;29;1593;3;C9;6;3;1;48;1;1
2008;4;5;1;29;1594;2;B11;2;4;1;43;2;1
2008;4;5;1;29;1595;2;B1;4;1;1;57;1;1
2008;4;5;2;29;1595;2;B5;14;2;2;52;1;1
2008;4;5;3;29;1595;2;B10;2;4;1;67;1;1
2008;4;5;4;29;1595;2;B30;9;4;1;57;1;2
2008;4;5;5;29;1595;2;B33;6;5;2;33;2;2
2008;4;5;6;29;1595;2;B23;7;2;1;38;2;2
2008;4;5;7;29;1595;3;C17;14;6;1;48;1;1
2008;4;5;8;29;1595;3;C13;9;5;1;48;1;1
2008;4;5;9;29;1595;3;C30;2;4;2;28;2;2
2008;4;5;10;29;1595;1;A15;14;5;2;33;2;1
2008;4;5;1;29;1596;2;B27;2;3;1;57;1;2
2008;4;5;2;29;1596;2;B24;11;2;1;57;1;2
2008;4;5;3;29;1596;2;B23;7;2;1;38;2;2
2008;4;5;4;29;1596;3;C5;11;2;1;48;1;1
2008;4;5;5;29;1596;4;P33;9;5;1;43;1;2
2008;4;5;6;29;1596;4;P48;9;4;2;33;2;3
2008;4;5;1;29;1597;1;A16;1;6;1;33;2;1
2008;4;5;2;29;1597;1;A2;3;1;1;43;2;1
2008;4;5;3;29;1597;1;A3;3;1;1;72;1;1
2008;4;5;4;29;1597;1;A6;3;2;1;43;2;1
2008;4;5;5;29;1597;1;A7;3;3;1;43;2;1
2008;4;5;6;29;1597;1;A8;3;3;1;62;1;1
2008;4;5;7;29;1597;1;A9;3;3;1;82;1;1
2008;4;5;8;29;1597;1;A10;3;4;1;38;2;1
2008;4;5;9;29;1597;1;A12;2;4;1;38;2;1
2008;4;5;10;29;1597;1;A15;14;5;2;33;2;1
2008;4;5;11;29;1597;1;A20;2;1;2;38;2;2
2008;4;5;12;29;1597;1;A21;1;1;1;62;1;2
2008;4;5;13;29;1597;1;A33;1;5;1;38;2;2
2008;4;5;14;29;1597;2;B4;10;2;1;52;1;1
2008;4;5;15;29;1597;2;B2;3;1;2;57;1;1
2008;4;5;16;29;1597;2;B28;9;4;1;38;2;2
2008;4;5;17;29;1597;3;C40;14;2;2;28;2;3
2008;4;5;18;29;1597;3;C56;6;1;2;57;1;4
2008;4;5;19;29;1597;4;P4;4;2;1;38;1;1
2008;4;5;20;29;1597;4;P8;2;3;1;28;2;1
2008;4;5;21;29;1597;4;P8;2;3;1;28;2;1
2008;4;5;22;29;1597;4;P18;2;6;1;28;2;1
2008;4;5;1;24;1598;2;B28;9;4;1;38;2;2
2008;4;5;2;24;1598;2;B31;9;5;1;57;1;2
2008;4;5;3;24;1598;2;B26;13;3;1;57;1;2
2008;4;5;1;29;1599;1;A4;3;2;2;38;2;1
2008;4;5;2;29;1599;1;A14;3;5;1;60;1;1
2008;4;5;3;29;1599;1;A31;6;5;2;62;1;2
2008;4;5;4;29;1599;1;A6;3;2;1;43;2;1
2008;4;5;5;29;1599;3;C29;6;4;2;52;1;2
2008;4;5;6;29;1599;1;A4;3;2;2;38;2;1
2008;4;5;7;29;1599;1;A5;3;2;1;43;2;1
2008;4;5;8;29;1599;1;A6;3;2;1;43;2;1
2008;4;5;1;29;1600;1;A11;3;4;1;62;1;1
2008;4;5;2;29;1600;1;A5;3;2;1;43;2;1
2008;4;5;3;29;1600;2;B5;14;2;2;52;1;1
2008;4;5;1;29;1601;1;A31;6;5;2;62;1;2
2008;4;5;2;29;1601;1;A35;14;6;2;33;2;2
2008;4;5;3;29;1601;1;A41;4;2;1;43;2;3
2008;4;5;4;29;1601;1;A42;6;2;1;28;2;3
2008;4;5;5;29;1601;1;A25;1;3;1;38;2;2
2008;4;5;1;29;1602;1;A2;3;1;1;43;2;1
2008;4;5;2;29;1602;1;A1;8;1;1;28;2;1
2008;4;5;3;29;1602;1;A3;3;1;1;72;1;1
2008;4;5;4;29;1602;1;A4;3;2;2;38;2;1
2008;4;5;5;29;1602;1;A5;3;2;1;43;2;1
2008;4;5;6;29;1602;1;A6;3;2;1;43;2;1
2008;4;5;7;29;1602;1;A7;3;3;1;43;2;1
2008;4;5;8;29;1602;1;A8;3;3;1;62;1;1
2008;4;5;9;29;1602;1;A9;3;3;1;82;1;1
2008;4;5;10;29;1602;1;A10;3;4;1;38;2;1
2008;4;5;11;29;1602;1;A11;3;4;1;62;1;1
2008;4;5;12;29;1602;1;A12;2;4;1;38;2;1
2008;4;5;13;29;1602;1;A13;1;5;1;28;2;1
2008;4;5;14;29;1602;1;A14;3;5;1;60;1;1
2008;4;5;15;29;1602;1;A15;14;5;2;33;2;1
2008;4;5;16;29;1602;1;A21;1;1;1;62;1;2
2008;4;5;17;29;1602;1;A21;1;1;1;62;1;2
2008;4;5;18;29;1602;1;A37;2;1;1;62;1;3
2008;4;5;19;29;1602;1;A21;1;1;1;62;1;2
2008;4;5;20;29;1602;2;B9;1;3;1;48;2;1
2008;4;5;21;29;1602;2;B10;2;4;1;67;1;1
2008;4;5;22;29;1602;2;B16;12;6;1;52;1;1
2008;4;5;23;29;1602;2;B23;7;2;1;38;2;2
2008;4;5;24;29;1602;2;B19;13;1;1;38;2;2
2008;4;5;25;29;1602;2;B26;13;3;1;57;1;2
2008;4;5;26;29;1602;2;B31;9;5;1;57;1;2
2008;4;5;27;29;1602;2;B29;2;4;1;62;1;2
2008;4;5;28;29;1602;3;C5;11;2;1;48;1;1
2008;4;5;29;29;1602;3;C7;13;3;1;48;1;1
2008;4;5;30;29;1602;3;C22;11;2;2;43;1;2
2008;4;5;31;29;1602;3;C28;2;4;2;48;1;2
2008;4;5;32;29;1602;3;C33;14;5;1;48;1;2
2008;4;5;33;29;1602;3;C40;14;2;2;28;2;3
2008;4;5;34;29;1602;4;P23;6;2;2;28;2;2
2008;4;5;35;29;1602;4;P74;12;1;2;33;2;5
2008;4;5;36;29;1602;1;A12;2;4;1;38;2;1
2008;4;5;37;29;1602;1;A9;3;3;1;82;1;1
2008;4;5;38;29;1602;1;A10;3;4;1;38;2;1
2008;4;5;39;29;1602;1;A12;2;4;1;38;2;1
2008;4;5;40;29;1602;1;A29;2;4;1;60;1;2
2008;4;5;41;29;1602;1;A6;3;2;1;43;2;1
2008;4;5;42;29;1602;1;A3;3;1;1;72;1;1
2008;4;5;43;29;1602;1;A12;2;4;1;38;2;1
2008;4;5;44;29;1602;1;A1;8;1;1;28;2;1
2008;4;5;45;29;1602;1;A2;3;1;1;43;2;1
2008;4;5;46;29;1602;1;A5;3;2;1;43;2;1
2008;4;5;47;29;1602;1;A2;3;1;1;43;2;1
2008;4;5;48;29;1602;1;A7;3;3;1;43;2;1
2008;4;5;49;29;1602;1;A10;3;4;1;38;2;1
2008;4;5;50;29;1602;1;A2;3;1;1;43;2;1
2008;4;5;51;29;1602;1;A5;3;2;1;43;2;1
2008;4;5;52;29;1602;1;A2;3;1;1;43;2;1
2008;4;5;53;29;1602;1;A12;2;4;1;38;2;1
2008;4;5;54;29;1602;1;A2;3;1;1;43;2;1
2008;4;5;55;29;1602;1;A2;3;1;1;43;2;1
2008;4;5;56;29;1602;1;A5;3;2;1;43;2;1
2008;4;5;57;29;1602;1;A12;2;4;1;38;2;1
2008;4;5;58;29;1602;1;A5;3;2;1;43;2;1
2008;4;5;59;29;1602;1;A12;2;4;1;38;2;1
2008;4;5;60;29;1602;1;A5;3;2;1;43;2;1
2008;4;5;61;29;1602;1;A5;3;2;1;43;2;1
2008;4;5;62;29;1602;1;A5;3;2;1;43;2;1
2008;4;5;1;29;1603;2;B13;12;5;2;62;1;1
2008;4;5;2;29;1603;2;B25;6;3;1;38;2;2
2008;4;5;3;29;1603;2;B32;6;5;1;38;2;2
2008;4;5;4;29;1603;4;P50;6;5;2;33;2;3
2008;4;5;1;29;1604;4;P1;3;1;1;38;1;1
2008;4;5;2;29;1604;4;P6;2;2;1;43;1;1
2008;4;5;3;29;1604;4;P12;4;4;1;33;2;1
2008;4;5;4;29;1604;4;P17;2;6;2;38;1;1
2008;4;5;5;29;1604;3;C18;9;6;1;48;1;1
2008;4;5;6;29;1604;2;B4;10;2;1;52;1;1
2008;4;5;7;29;1604;4;P30;4;4;1;33;2;2
2008;4;5;1;29;1605;1;A2;3;1;1;43;2;1
2008;4;5;2;29;1605;1;A2;3;1;1;43;2;1
2008;4;5;1;29;1606;1;A11;3;4;1;62;1;1
2008;4;5;2;29;1606;2;B1;4;1;1;57;1;1
2008;4;5;3;29;1606;3;C33;14;5;1;48;1;2
2008;4;5;4;29;1606;4;P11;4;4;2;38;1;1
2008;4;5;5;29;1606;4;P67;9;5;1;38;1;4
2008;4;5;1;29;1607;2;B24;11;2;1;57;1;2
2008;4;5;2;29;1607;2;B4;10;2;1;52;1;1
2008;4;5;3;29;1607;2;B4;10;2;1;52;1;1
2008;4;5;1;29;1608;4;P6;2;2;1;43;1;1
2008;4;5;2;29;1608;4;P4;4;2;1;38;1;1
2008;4;5;3;29;1608;4;P9;4;3;2;23;2;1
2008;4;5;4;29;1608;4;P18;2;6;1;28;2;1
2008;4;5;1;29;1609;4;P33;9;5;1;43;1;2
2008;4;5;1;29;1610;1;A2;3;1;1;43;2;1
2008;4;5;2;29;1610;1;A1;8;1;1;28;2;1
2008;4;5;3;29;1610;1;A3;3;1;1;72;1;1
2008;4;5;4;29;1610;1;A4;3;2;2;38;2;1
2008;4;5;5;29;1610;1;A5;3;2;1;43;2;1
2008;4;5;6;29;1610;1;A6;3;2;1;43;2;1
2008;4;5;7;29;1610;1;A7;3;3;1;43;2;1
2008;4;5;8;29;1610;1;A8;3;3;1;62;1;1
2008;4;5;9;29;1610;3;C14;9;5;1;23;2;1
2008;4;5;10;29;1610;2;B31;9;5;1;57;1;2
2008;4;5;11;29;1610;4;P1;3;1;1;38;1;1
2008;4;5;12;29;1610;4;P1;3;1;1;38;1;1
2008;4;5;13;29;1610;4;P1;3;1;1;38;1;1
2008;4;5;14;29;1610;4;P1;3;1;1;38;1;1
2008;4;5;15;29;1610;4;P3;2;1;1;48;1;1
2008;4;5;16;29;1610;4;P4;4;2;1;38;1;1
2008;4;5;17;29;1610;4;P30;4;4;1;33;2;2
2008;4;5;18;29;1610;4;P37;2;1;1;43;1;3
2008;4;5;19;29;1610;4;P41;9;2;2;43;1;3
2008;4;5;20;29;1610;4;P43;7;3;2;38;1;3
2008;4;5;21;29;1610;4;P48;9;4;2;33;2;3
2008;4;5;22;29;1610;4;P57;4;1;1;43;1;4
2008;4;5;23;29;1610;4;P59;2;2;2;38;1;4
2008;4;5;24;29;1610;4;P67;9;5;1;38;1;4
2008;4;5;25;29;1610;4;P69;9;5;1;43;1;4
2008;4;5;26;29;1610;4;P75;7;1;1;33;2;5
2008;4;5;27;29;1610;4;P41;9;2;2;43;1;3
2008;4;5;28;29;1610;3;C31;12;5;1;33;2;2
2008;4;5;29;29;1610;3;C38;13;1;1;38;2;3
2008;4;5;1;29;1611;1;A29;2;4;1;60;1;2
2008;4;5;2;29;1611;1;A35;14;6;2;33;2;2
2008;4;5;1;29;1612;3;C3;6;1;2;23;2;1
2008;4;5;2;29;1612;3;C5;11;2;1;48;1;1
2008;4;5;3;29;1612;4;P26;4;3;1;43;1;2
2008;4;5;4;29;1612;4;P29;5;4;2;33;2;2
2008;4;5;5;29;1612;4;P82;6;4;2;48;1;5
2008;4;5;1;29;1613;3;C8;2;3;2;48;1;1
2008;4;5;1;16;1614;2;B1;4;1;1;57;1;1
2008;4;5;2;16;1614;2;B23;7;2;1;38;2;2
2008;4;5;1;29;1615;1;A4;3;2;2;38;2;1
2008;4;5;2;29;1615;1;A14;3;5;1;60;1;1
2008;4;5;3;29;1615;1;A5;3;2;1;43;2;1
2008;4;5;4;29;1615;2;B24;11;2;1;57;1;2
2008;4;5;1;29;1616;1;A5;3;2;1;43;2;1
2008;4;5;2;29;1616;3;C34;7;6;1;48;1;2
2008;4;5;3;29;1616;1;A5;3;2;1;43;2;1
2008;4;5;1;29;1617;1;A6;3;2;1;43;2;1
2008;4;5;2;29;1617;1;A10;3;4;1;38;2;1
2008;4;5;3;29;1617;1;A15;14;5;2;33;2;1
2008;4;5;4;29;1617;2;B10;2;4;1;67;1;1
2008;4;5;5;29;1617;2;B13;12;5;2;62;1;1
2008;4;5;6;29;1617;3;C1;4;1;2;28;2;1
2008;4;5;7;29;1617;3;C49;4;5;2;26;2;3
2008;4;5;8;29;1617;4;P1;3;1;1;38;1;1
2008;4;5;9;29;1617;4;P1;3;1;1;38;1;1
2008;4;5;1;29;1618;1;A13;1;5;1;28;2;1
2008;4;5;2;29;1618;1;A13;1;5;1;28;2;1
2008;4;5;3;29;1618;1;A13;1;5;1;28;2;1
2008;4;5;4;29;1618;1;A16;1;6;1;33;2;1
2008;4;5;5;29;1618;1;A1;8;1;1;28;2;1
2008;4;5;6;29;1618;3;C7;13;3;1;48;1;1
2008;4;5;7;29;1618;3;C17;14;6;1;48;1;1
2008;4;5;8;29;1618;3;C6;6;2;1;33;2;1
2008;4;5;9;29;1618;3;C11;7;4;1;33;2;1
2008;4;5;10;29;1618;1;A1;8;1;1;28;2;1
2008;4;5;11;29;1618;1;A1;8;1;1;28;2;1
2008;4;5;12;29;1618;1;A4;3;2;2;38;2;1
2008;4;5;1;29;1619;2;B12;2;4;1;38;2;1
2008;4;5;2;29;1619;2;B31;9;5;1;57;1;2
2008;4;5;1;29;1620;4;P20;7;1;1;23;2;2
2008;4;5;2;29;1620;1;A28;1;4;2;43;2;2
2008;4;5;1;29;1621;1;A25;1;3;1;38;2;2
2008;4;5;2;29;1621;1;A41;4;2;1;43;2;3
2008;4;5;3;29;1621;2;B9;1;3;1;48;2;1
2008;4;5;4;29;1621;2;B8;4;3;2;52;1;1
2008;4;5;1;29;1622;4;P12;4;4;1;33;2;1
2008;4;5;2;29;1622;4;P4;4;2;1;38;1;1
2008;4;5;3;29;1622;4;P51;9;5;1;28;2;3
2008;4;5;4;29;1622;4;P70;6;6;2;38;1;4
2008;4;5;5;29;1622;2;B13;12;5;2;62;1;1
2008;4;5;6;29;1622;2;B6;2;2;1;52;1;1
2008;4;5;1;29;1623;4;P13;4;5;1;38;1;1
2008;4;5;1;29;1624;1;A18;4;6;1;38;2;1
2008;4;5;2;29;1624;2;B17;6;6;2;38;2;1
2008;4;5;3;29;1624;2;B7;6;3;1;38;2;1
2008;4;5;4;29;1624;2;B11;2;4;1;43;2;1
